stationNumber,slope,lowBound,hightBound,slopeInt,meanWind,mw1990,mw2017,pw1990,pw2017
166220-99999,0.30405035577450334,0.1336738998495237,0.474426811699483,1,30.75,33,39,328,324
945250-99999,0.42008757525999274,0.21612674915808974,0.6240484013618958,1,20.178571428571427,12,31,243,45
541610-99999,-0.04214559386973149,-0.13854217428879356,0.054250986549330596,0,34.285714285714285,36,34,224,239
324080-99999,0.0051997810618509555,-0.14863541387768914,0.15903497600139105,0,41.17857142857143,42,46,47,59
082800-99999,-0.08565955117679513,-0.2321542745333035,0.06083517217971324,0,38.107142857142854,38,36,225,223
612650-99999,0.13984674329502347,-0.07381424217923424,0.35350772876928116,0,29.964285714285715,31,29,36,31
162430-99999,0.5057471264367872,0.32752001786684515,0.6839742350067293,1,19.357142857142858,11,28,193,222
522670-99999,-0.016146688560480155,-0.11806218471914262,0.08576880759818231,0,28.75,31,26,304,285
121250-99999,0.08429118773946431,-0.0631642376421126,0.23174661312104122,0,33.857142857142854,32,36,253,245
605350-99999,0.15462506841816637,-0.3778478334642944,0.6870979703006271,0,41.75,31,39,274,285
587150-99999,-0.24822112753147504,-0.3676651790141108,-0.1287770760488393,-1,28.464285714285715,33,26,334,333
727910-94224,-0.2246852764094132,-0.3557136015530997,-0.09365695126572662,-1,34.75,43,35,230,232
569540-99999,0.2391899288451059,0.16930812601978862,0.3090717316704232,1,10.857142857142858,9,15,218,217
724210-93814,-0.21346469622331582,-0.33357018077044964,-0.09335921167618198,-1,36.857142857142854,45,38,237,234
541150-99999,0.23700054734537712,0.0980402572290254,0.3759608374617288,1,28.285714285714285,24,37,295,305
474170-99999,0.10591133004926123,0.023901322672222947,0.18792133742629952,1,21.178571428571427,18,21,309,288
680320-99999,0.3949096880131422,0.3026228135837535,0.4871965624425309,1,30.892857142857142,26,35,71,91
725910-24216,-0.11740558292282649,-0.18601640586765283,-0.04879475997800016,-1,35.17857142857143,36,36,328,218
307450-99999,0.03037766830870184,-0.08800723026069057,0.14876256687809425,0,33.75,32,39,269,274
248170-99999,0.20388615216202136,0.09303040582719595,0.31474189849684675,1,16.821428571428573,19,22,290,245
829930-99999,0.3585112205801887,0.1557878030543153,0.5612346381060621,1,28.571428571428573,21,36,123,115
725440-14923,-0.10262725779966425,-0.24548326164271253,0.04022874604338403,0,37.392857142857146,49,39,232,258
475200-99999,-0.06540777230432152,-0.1374136894036558,0.006598144795012778,0,27.321428571428573,32,27,322,320
033020-99999,0.12917350848385767,-0.06511236032986867,0.323459377297584,0,63.57142857142857,65,66,223,214
484620-99999,-0.11384783798576552,-0.25410903186041983,0.02641335588888878,0,8.428571428571429,16,11,274,336
723260-13891,-0.015599343185548259,-0.1106922837910002,0.07949359741990368,0,26.678571428571427,29,28,261,254
479270-99999,-0.12671045429665834,-0.24629504453575807,-0.007125864057558592,-1,47.32142857142857,54,46,84,60
646500-99999,0.11330049261084178,0.03611684262813407,0.1904841425935495,1,14.357142857142858,16,16,219,223
114140-99999,0.07416529830323382,-0.05856304336821119,0.20689363997467883,0,27.821428571428573,31,31,245,251
820420-99999,-0.2493158182813349,-0.33074376452212245,-0.16788787204054734,-1,7.821428571428571,16,7,332,50
540960-99999,0.3486590038314225,0.17595366548038477,0.5213643421824603,1,32.857142857142854,28,35,277,286
037070-99999,-0.013409961685821425,-0.12828127033534734,0.10146134696370449,0,52.892857142857146,56,52,253,261
727790-24146,-0.2567049808429053,-0.46624051743695694,-0.04716944424885361,-1,24.0,39,24,173,186
763050-99999,-0.00903119868636762,-0.20640252009580853,0.1883401227230733,0,20.821428571428573,25,25,34,42
238490-99999,-0.6600985221674945,-0.8386326755651576,-0.48156436876983144,-1,42.642857142857146,54,41,213,233
228450-99999,-0.15435139573070614,-0.22549396186990517,-0.0832088295915071,-1,24.642857142857142,29,25,216,212
523230-99999,0.0777230432402864,-0.025143537825936743,0.18058962430650954,0,44.0,44,43,285,286
426470-99999,-0.17405582922824547,-0.26853974532491387,-0.0795719131315771,-1,18.714285714285715,21,21,252,287
612570-99999,0.5758073344280354,0.3226971658510538,0.8289175030050171,1,24.0,20,32,308,294
726380-94814,-0.2411056376573596,-0.35777973271056834,-0.12443154260415086,-1,36.25,46,36,255,259
042020-99999,0.2950191570881197,0.018168513315522328,0.571869800860717,1,40.214285714285715,28,38,136,121
960350-99999,0.2679255610290151,0.10968080418688653,0.4261703178711437,1,15.607142857142858,14,23,49,323
111490-99999,0.2887246852764112,0.05490237850526164,0.5225469920475607,1,35.464285714285715,29,39,310,316
037760-99999,0.18253968253968805,0.09590943809623646,0.26916992698313963,1,35.25,36,37,240,245
389110-99999,0.13902572523262385,-0.022835674686343427,0.3008871251515911,0,32.07142857142857,30,35,332,336
600400-99999,-0.2235905856595567,-0.351987463013336,-0.09519370830577739,-1,60.392857142857146,61,58,28,10
947540-99999,-0.25013683634373796,-0.39505756073672227,-0.10521611195075364,-1,38.642857142857146,40,32,349,68
587250-99999,0.4198139025725316,0.32550043861484323,0.51412736653022,1,10.0,7,15,208,253
517160-99999,0.09797482211276082,-0.059929684214355544,0.25587932843987715,0,15.071428571428571,21,16,35,33
471430-99999,-0.3193760262725819,-0.41397465024568936,-0.22477740229947443,-1,23.964285714285715,29,23,304,303
160840-99999,0.44033935413246406,0.3080629499984934,0.5726157582664347,1,19.535714285714285,14,25,125,44
767433-99999,-0.5810071154898858,-0.9181569132100773,-0.24385731776969427,-1,31.607142857142858,36,23,67,53
415940-99999,0.5437876299945368,0.4082844491391302,0.6792908108499434,1,21.892857142857142,17,30,74,86
946770-99999,0.6417624521072881,0.4088971839411384,0.8746277202734378,1,52.82142857142857,44,56,247,223
717140-99999,-0.31472359058566857,-0.5235909903320171,-0.10585619083932005,-1,36.142857142857146,35,28,272,270
942900-99999,0.005747126436792982,-0.3228664236871471,0.33436067656073304,0,73.82142857142857,87,75,109,126
854180-99999,0.10810071154899059,-0.027511291065790616,0.2437127141637718,0,38.17857142857143,39,41,201,200
645100-99999,0.03338806787081325,-1.8344173338786807,1.901193469620307,0,24.928571428571427,12,0,293,230
579220-99999,-0.06185002736727044,-0.1791636174537687,0.05546356271922781,0,24.285714285714285,24,25,129,138
113400-99999,-0.04844006568144438,-0.4188350376645546,0.32195490630166584,0,36.607142857142854,38,45,315,305
703400-25506,-0.26655719759168506,-0.3589161852115825,-0.17419820997178764,-1,44.714285714285715,47,40,62,58
718640-99999,0.045977011494253706,-0.08165420395091605,0.17360822693942346,0,49.5,49,51,236,274
875090-99999,0.39901477832512655,0.14370343088499632,0.6543261257652568,1,24.285714285714285,16,30,99,103
478430-99999,-0.18253968253968625,-0.24636720952848531,-0.11871215555088718,-1,31.892857142857142,33,28,324,322
563120-99999,-0.23864258347017483,-0.43407151787240406,-0.043213649067945614,-1,16.857142857142858,18,18,129,163
164900-99999,0.0930487137383686,-0.08440832132493059,0.2705057488016678,0,50.07142857142857,47,54,357,330
407180-99999,1.0503557744937229,0.8286126633956922,1.2720988855917534,1,26.642857142857142,15,44,357,350
931860-99999,-0.37438423645320557,-0.4866258145723069,-0.2621426583341042,-1,40.714285714285715,48,37,283,259
023660-99999,-0.07498631636562894,-0.1798921827254131,0.02991954999415522,0,30.0,30,31,327,315
478540-99999,-0.12205801860974597,-0.2013241348492929,-0.04279190237019902,-1,31.928571428571427,32,33,303,289
943680-99999,0.5875752599890609,0.33242352190105035,0.8427269980770715,1,69.60714285714286,62,73,150,126
782550-99999,0.03448275862069422,-0.13350312315675542,0.20246864039814386,0,38.857142857142854,43,42,65,69
421230-99999,-0.5311986863711117,-1.013128378394664,-0.049268994347559325,-1,9.607142857142858,12,5,321,138
646010-99999,0.028461959496439843,-0.5460315684746587,0.6029554874675384,0,28.0,24,39,95,20
560330-99999,0.008210180623974328,-0.06255878527185324,0.0789791465198019,0,30.642857142857142,31,30,1,25
379850-99999,-0.00848385331143467,-0.17183069803666656,0.15486299141379722,0,17.178571428571427,23,18,167,126
763943-99999,-0.8546798029556726,-1.1659849345109072,-0.5433746714004379,-1,37.67857142857143,55,29,107,91
028450-99999,-0.0027367268746562035,-0.13986769333889335,0.13439423958958094,0,36.857142857142854,39,37,130,176
678810-99999,-0.5574712643678285,-0.7156178479868316,-0.3993246807488253,-1,16.535714285714285,19,6,127,134
350670-99999,-0.233716475095783,-0.442498196170042,-0.024934754021524008,-1,31.928571428571427,42,32,187,232
032120-99999,-0.247400109469074,-0.3895058334135362,-0.10529438552461187,-1,26.428571428571427,35,25,252,243
474400-99999,0.11439518336070273,0.04145967494001461,0.18733069178139083,1,27.714285714285715,27,28,320,289
434500-99999,-0.47345374931582934,-0.7348007764049076,-0.21210672222675103,-1,32.857142857142854,34,30,250,250
037430-99999,-0.4734537493158219,-0.5824088063385217,-0.36449869229312215,-1,39.5,50,34,252,244
714900-99999,0.07033388067870944,-0.10252424899545856,0.24319201035287744,0,61.535714285714285,62,58,320,71
839700-99999,-1.3390804597701342,-2.142834008513761,-0.5353269110265076,-1,54.035714285714285,71,59,89,93
627720-99999,0.5689655172413917,0.2635531247518409,0.8743779097309424,1,26.321428571428573,23,60,345,360
474770-99999,0.14039408866995312,0.05144355743633568,0.22934461990357058,1,26.535714285714285,25,30,252,239
245070-99999,0.002463054187196001,-0.11782379054234424,0.12274989891673624,0,16.607142857142858,21,21,270,258
344150-99999,-0.03721948549534415,-0.2073658281066409,0.1329268571159526,0,20.0,25,24,252,226
348380-99999,-0.1803503010399599,-0.2867405975820836,-0.07396000449783617,-1,26.107142857142858,27,24,166,90
479810-99999,-0.056650246305420704,-0.1617750481753334,0.04847455556449198,0,55.17857142857143,55,55,76,82
289780-99999,0.19950738916256955,0.0009166080838158008,0.3980981702413233,1,34.67857142857143,38,42,218,255
387990-99999,0.014504652435683718,-0.1483837472341253,0.17739305210549275,0,29.107142857142858,25,31,27,36
029580-99999,0.163108921729619,-0.07387442089796473,0.4000922643572027,0,29.0,33,33,265,230
073140-99999,-0.35385878489326833,-0.4731213171760454,-0.23459625261049127,-1,57.107142857142854,67,55,291,297
601410-99999,0.21510673234810623,0.0014574251158545604,0.4287560395803579,1,31.714285714285715,19,33,302,281
403750-99999,0.06677613574165978,-0.07428614234285064,0.2078384138261702,0,28.071428571428573,34,32,307,281
724345-03966,-0.4280240831965023,-0.5535993049218713,-0.30244886147113337,-1,30.0,37,28,227,263
860860-99999,0.20717022441160826,0.03959864004340255,0.374741808779814,1,16.678571428571427,16,13,15,45
619720-99999,-0.3579638752052658,-0.49836106785533013,-0.21756668255520145,-1,43.714285714285715,42,40,158,151
637170-99999,-0.06513409961686467,-0.3246393507883794,0.19437115155465007,0,24.428571428571427,19,18,129,133
919440-99999,-0.1932129173508529,-0.39509922465349173,0.00867338995178596,0,63.357142857142854,64,59,89,85
949580-99999,-0.06403940886700019,-0.42678768265560785,0.2987088649216074,0,42.57142857142857,39,19,269,239
478800-99999,-0.11576354679803041,-0.1914958671111674,-0.04003122648489342,-1,37.535714285714285,40,38,273,279
013600-99999,-0.4222769567597188,-0.8289651479264694,-0.01558876559296829,-1,35.25,44,38,270,225
682340-99999,-0.3516694033935505,-0.7974537820619786,0.09411497527487755,0,37.67857142857143,38,3,57,64
476430-99999,0.20607553366174558,0.12866089409709833,0.2834901732263928,1,31.035714285714285,31,35,352,342
875820-99999,0.09003831417624775,-0.024756680831460653,0.20483330918395615,0,43.035714285714285,43,39,66,85
640050-99999,0.17214012041597865,-0.09106118246536127,0.43534142329731856,0,24.964285714285715,15,19,257,207
476360-99999,0.017241379310345473,-0.023550022066791625,0.05803278068748257,0,29.75,30,30,324,319
711880-99999,0.18856048166393485,0.11361460410568744,0.26350635922218224,1,30.178571428571427,30,35,299,293
038760-99999,-0.7227695675971488,-1.0401214627485487,-0.40541767244574906,-1,51.392857142857146,79,46,274,253
486010-99999,0.08483853311439649,0.027587060674627482,0.14209000555416548,1,19.0,18,21,344,260
946010-99999,0.11713191023535852,-0.04604786766307001,0.28031168813378704,0,83.64285714285714,80,85,221,193
319210-99999,-0.1346469622331686,-0.20805984700636956,-0.061234077459967645,-1,32.285714285714285,37,34,248,234
081400-99999,-0.09797482211275241,-0.2541396040506887,0.05818995982518388,0,39.285714285714285,44,40,233,282
030260-99999,0.26163108921730416,0.12502568230700106,0.39823649612760725,1,62.42857142857143,64,65,227,226
686240-99999,0.07307060755335909,-0.19705635259572368,0.34319756770244186,0,33.17857142857143,23,28,248,252
714600-99999,-0.14833059660645886,-0.2945955800008658,-0.0020656132120519533,-1,42.214285714285715,46,42,258,295
129700-99999,0.302681992337165,0.14541932635439586,0.4599446583199341,1,29.857142857142858,21,33,298,295
711250-99999,0.25095785440613544,0.14855198299699385,0.35336372581527703,1,37.464285714285715,36,42,276,286
673350-99999,-0.6425834701696843,-1.038923079995587,-0.2462438603437816,-1,30.357142857142858,41,29,144,151
166840-99999,0.2720306513410062,0.05074545958469137,0.493315843097321,1,43.285714285714285,47,44,25,355
165390-99999,-0.3801313628899941,-0.5418721789997509,-0.21839054678023734,-1,51.67857142857143,51,48,286,299
617810-99999,-1.5109469074986697,-2.319599393714652,-0.7022944212826874,-1,22.892857142857142,24,0,62,126
246390-99999,0.06923918992884559,-0.03550609626977021,0.17398447612746137,0,21.678571428571427,20,27,248,246
228020-99999,-0.050082101806237705,-0.154537884757252,0.0543736811447766,0,23.25,27,26,173,179
254000-99999,0.012862616310893776,-0.12948469113717986,0.15520992375896742,0,23.178571428571427,24,28,337,338
786150-99999,-0.22632731253421262,-0.5028048511631049,0.05015022609467973,0,16.035714285714285,19,14,82,81
949610-99999,0.5342090859332412,0.1737143883192941,0.8947037835471884,1,34.642857142857146,39,29,304,278
011670-99999,0.017241379310350025,-0.2511982166034718,0.28568097522417185,0,34.892857142857146,41,36,193,226
843770-99999,0.32129173508484143,0.20925616214582116,0.4333273080238617,1,11.285714285714286,5,15,66,5
719650-99999,-0.04488232074439133,-0.15846250504635384,0.06869786355757118,0,18.785714285714285,18,20,20,14
476150-99999,0.006568144499179113,-0.025799382760166807,0.03893567175852503,0,28.928571428571427,29,29,59,47
766620-99999,0.7501368363437484,0.5433152176862474,0.9569584550012494,1,10.035714285714286,6,17,195,75
248560-99999,-0.04761904761904792,-0.11266808140141155,0.017429986163315703,0,24.285714285714285,25,26,277,271
034620-99999,0.005747126436787098,-0.1146271109291476,0.1261213638027218,0,48.964285714285715,55,49,249,247
603510-99999,0.06431308155445914,-0.16056763744212535,0.2891938005510436,0,24.821428571428573,21,25,333,304
071570-99999,-0.21428571428571652,-0.297998441691669,-0.13057298687976407,-1,43.607142857142854,48,39,261,246
030750-99999,0.015325670498087418,-0.09011831409526018,0.12076965509143502,0,57.857142857142854,61,58,226,232
082230-99999,0.0916803503010436,-0.02746986894528021,0.2108305695473674,0,30.464285714285715,32,28,233,239
307770-99999,0.10946907498631389,-0.07238975869795869,0.29132790867058644,0,21.285714285714285,15,27,262,249
603400-99999,-0.3188286808976457,-0.5260926084558999,-0.1115647533393915,-1,33.392857142857146,44,32,32,19
726430-14920,-0.41160372194855227,-0.5447103407308349,-0.2784971031662697,-1,39.214285714285715,48,38,221,252
985480-99999,0.2859879584017613,0.01859651466045814,0.5533794021430645,1,13.25,16,20,303,4
762200-99999,0.26628352490422336,-0.12293352938967028,0.655500579198117,0,18.107142857142858,20,32,255,247
266590-99999,-0.1784345922276952,-0.2853633906308826,-0.0715057938245078,-1,23.214285714285715,29,24,248,234
306220-99999,-0.07717569786535025,-0.2092525568388607,0.05490116110816021,0,13.5,19,19,321,293
333930-99999,-0.31007115489874415,-0.4738582194172083,-0.14628409038028,-1,32.25,38,33,257,254
941320-99999,-0.006020799124243151,-0.16489998170467018,0.15285838345618386,0,16.071428571428573,21,18,118,100
585270-99999,-0.32266009852217087,-0.4437167288179051,-0.20160346822643666,-1,14.964285714285714,21,11,28,14
915550-99999,-0.3461959496442333,-0.5408530193375575,-0.1515388799509091,-1,38.464285714285715,40,31,112,115
370010-99999,-0.17870826491516156,-0.5773505534185157,0.21993402358819258,0,49.035714285714285,54,51,191,133
719550-99999,-0.025998905309249032,-0.13090581585425243,0.07890800523575435,0,13.035714285714286,15,16,187,198
